order_id;order_date;customer_id;customer_age;customer_segment;region;product_id;category;price;quantity;discount_pct;payment_method;channel;shipping_cost;subtotal;cost;profit;is_returned;marketing_channel;campaign_id;promo_flag
O109877;04/06/2024;C01481;21;Silver;Central;P0152;Beauty;168.96;2;0.01;PayPal;Online;10.1;-334.54;-223.6;-121.04;True;Organic;;False
O107019;30/12/2023;C02431;40;Silver;North;P0054;Toys;182.56;1;0.01;Credit Card;Online;3.71;180.73;106.48;70.54;False;Paid Search;;False
O105370;24/12/2024;C00745;41;Silver;South;P0039;Beauty;105.9;1;0.02;Credit Card;Online;3.56;103.78;69.8;30.42;False;Affiliate;;False
O107946;13/08/2023;C00561;30;Bronze;North;P0160;Toys;191.91;1;0;Debit Card;Online;7.9;191.91;122.1;61.91;False;Organic;;False
O109021;04/06/2024;C01283;36;Platinum;South;P0200;Home;102.95;2;0.08;Credit Card;Store;5.18;189.43;152.08;32.17;False;Organic;;False
O103934;15/06/2023;C01176;33;Silver;East;P0198;Clothing;61.05;1;0.01;Credit Card;Mobile App;4.19;60.44;43.56;12.69;False;Organic;;False
O100330;25/11/2023;C01041;35;Silver;West;P0069;Electronics;165.82;4;0.04;Credit Card;Online;10.58;636.75;375.28;250.89;False;Email;;False
O103005;05/01/2023;C01259;42;Silver;North;P0039;Beauty;101.12;1;0.03;Credit Card;Online;6.19;98.09;69.8;22.1;False;Affiliate;;False
O104127;08/11/2024;C01236;44;Bronze;East;P0129;Sports;155.49;1;0;Credit Card;Store;3.16;155.49;102.23;50.1;False;Social;;False
O111902;01/11/2023;C02367;33;Silver;North;P0044;Clothing;40.95;1;0;Credit Card;Mobile App;4.16;40.95;27.1;9.69;False;Organic;;False
O101165;20/11/2024;C01702;;Bronze;North;P0073;Electronics;149.01;1;0;;Online;4.07;149.01;117.31;27.63;False;;;False
O109782;13/04/2024;C02746;41;Gold;West;P0082;Clothing;65.15;2;0.03;PayPal;Mobile App;11.49;126.39;97.54;17.36;False;Social;;False
O111944;25/09/2023;C02371;31;Silver;Central;P0067;Toys;150.03;1;0;Credit Card;Online;3.62;150.03;97.2;49.21;False;Social;;False
O109592;09/04/2024;C00315;28;Bronze;Central;P0103;Sports;143.48;1;0.01;Credit Card;Mobile App;3.23;142.05;111.66;27.16;False;Email;;False
O110184;22/12/2024;C01845;24;Silver;Central;P0160;Toys;184.93;1;0;PayPal;Mobile App;3.43;184.93;122.1;59.4;False;Email;;False
O104212;08/01/2024;C00113;31;Silver;North;P0177;Sports;157.76;1;0.26;Credit Card;Mobile App;5.97;116.74;88.83;21.94;False;Paid Search;;False
O103785;26/09/2023;C02379;45;Silver;North;P0047;Beauty;129.91;2;0;Credit Card;Online;4.78;259.82;180.2;74.84;False;;;False
O101991;16/10/2023;C02282;35;Silver;South;P0022;Sports;144.72;1;0;Credit Card;Store;3.88;144.72;81.6;59.24;False;Organic;;False
O105018;23/03/2024;C01305;54;Bronze;Central;P0060;Sports;191.25;2;0;Gift Card;Online;7.22;-191.25;-120.29;-78.18;True;Organic;;False
O104567;21/10/2023;C02596;21;Bronze;Central;P0096;Home;92.47;2;0.01;Debit Card;Mobile App;4.59;183.09;133.86;44.64;False;Organic;;False
O108664;24/06/2024;C01366;25;Silver;East;P0193;Sports;163.43;1;0;Credit Card;Store;3.02;163.43;90.42;69.99;False;Email;;False
O102854;20/08/2024;C00472;36;Bronze;South;P0102;Toys;148.7;1;0;Credit Card;Online;5.75;148.7;89.33;53.62;False;Organic;;False
O110064;01/04/2024;C00048;44;Bronze;West;P0169;Clothing;44.18;1;0;Debit Card;Store;3.04;44.18;31.83;9.31;False;Email;;False
O111504;16/10/2024;C01132;40;Silver;East;P0081;Home;161.48;1;0;Credit Card;Mobile App;3.24;161.48;94.98;63.26;False;Email;;False
O108877;21/07/2024;C01449;19;Gold;North;P0089;Toys;144.59;1;0.06;Credit Card;Store;3.09;135.91;95.63;37.19;False;Organic;;False
O105968;19/07/2024;C00493;36;Bronze;East;P0068;Electronics;187.96;1;0;PayPal;Online;4.23;187.96;144.3;39.43;False;Organic;;False
O100041;20/11/2023;C00146;28;Bronze;North;P0193;Sports;161.56;1;0;PayPal;Online;4.78;161.56;90.42;66.36;False;Social;;False
O106421;26/07/2023;C01878;29;Gold;North;P0179;Sports;159.2;1;0.04;Credit Card;Mobile App;4.22;152.83;92.94;55.67;False;Email;;False
O108360;03/02/2023;C01404;51;Bronze;North;P0075;Electronics;47.63;1;0.01;PayPal;Mobile App;4.91;47.15;33.57;8.67;False;Organic;;False
O110572;17/07/2023;C01999;36;Bronze;West;P0069;Electronics;167.94;1;0;Credit Card;Mobile App;3.75;167.94;93.82;70.37;False;Social;;False
O101665;02/06/2023;C01453;31;Bronze;Central;P0175;Toys;177.27;1;0;Credit Card;Online;5.21;177.27;120.66;51.4;False;Paid Search;;False
O100713;17/01/2024;C02724;31;Bronze;South;P0034;Sports;118.11;1;0.02;Debit Card;Online;3.19;115.75;68.06;44.5;False;Organic;;False
O100158;12/08/2024;C02762;33;Silver;Central;P0008;Home;173.5;1;0.01;Credit Card;Store;3.44;171.76;139.74;28.58;False;Affiliate;;False
O106299;30/09/2023;C00971;31;Gold;South;P0194;Clothing;5.04;1;0.06;Credit Card;Online;5.69;4.74;3.45;-4.4;False;Email;;False
O103069;14/04/2024;C01404;54;Bronze;South;P0023;Sports;160.35;1;0;Credit Card;Mobile App;5.11;160.35;105.09;50.15;False;Organic;;False
O111791;19/07/2023;C02622;28;Gold;East;P0104;Home;120.92;1;0.04;Credit Card;Mobile App;3.82;116.08;95.42;16.84;False;Organic;;False
O104994;30/10/2024;C01311;18;Silver;East;P0171;Home;121.36;1;0;PayPal;Mobile App;8.91;-121.36;-68.19;-62.08;True;Social;;False
O102930;28/12/2023;C02130;20;Silver;South;P0079;Toys;137.21;1;0;Credit Card;Mobile App;7.79;137.21;94.14;35.28;False;Organic;;False
O109830;16/08/2024;C01678;57;Gold;West;P0061;Clothing;37;1;0.04;PayPal;Mobile App;5.67;35.52;28.26;1.59;False;Email;;False
O110344;12/01/2024;C02601;35;Bronze;Central;P0121;Beauty;175.6;1;0;Credit Card;Online;5.49;175.6;136.95;33.16;False;Organic;;False
O101542;12/06/2023;C01702;46;Silver;South;P0164;Sports;130.15;1;0.01;Credit Card;Mobile App;6.47;128.85;94.31;28.07;False;Organic;;False
O100968;15/07/2024;C02931;34;Gold;West;P0053;Electronics;118.21;1;0.05;PayPal;Online;6.26;112.3;83.43;22.61;False;Email;;False
O108079;09/08/2023;C02755;29;Silver;East;P0161;Toys;115.69;1;0.04;Credit Card;Online;4.18;111.06;65.47;41.41;False;Social;;False
O111036;06/09/2024;C01820;53;Bronze;East;P0109;Electronics;178.59;1;0.02;Credit Card;Online;3.22;175.02;94.82;76.98;False;Social;;False
O103388;26/11/2023;C02290;27;Bronze;South;P0098;Beauty;155.22;1;0;Debit Card;Online;4.3;-155.22;-117.6;-41.92;True;Organic;;False
O103525;26/05/2024;C01182;28;Silver;East;P0195;Beauty;172.59;1;0.02;Credit Card;Online;6.04;169.14;91.34;71.76;False;Email;;False
O109676;08/07/2023;C02656;29;Bronze;South;P0089;Toys;116.05;1;0;Credit Card;Mobile App;4.58;116.05;95.63;15.84;False;Paid Search;;False
O107734;14/06/2024;C02298;22;Gold;North;P0015;Sports;90.42;2;0.04;Credit Card;Online;3.49;173.61;124.78;45.34;False;;;False
O108420;14/10/2024;C02617;38;Silver;West;P0173;Electronics;135.06;1;0.03;Credit Card;Online;3.06;131.01;86.32;41.63;False;Organic;;False
O107042;16/08/2023;C02433;21;Gold;West;P0189;Home;124.68;2;0.07;PayPal;Online;4.1;231.9;158.94;68.86;False;Paid Search;;False
O109864;20/03/2024;C01551;22;Gold;South;P0048;Electronics;183.44;1;0.05;Credit Card;Online;4;174.27;112.37;57.9;False;Organic;;False
O100615;22/08/2024;C00027;26;Bronze;South;P0040;Clothing;60.77;1;0.04;PayPal;Online;7.92;58.34;44.6;5.82;False;Organic;;False
O104222;07/05/2023;C00810;35;Bronze;South;P0041;Clothing;81.26;2;0;PayPal;Online;4.28;162.52;123.68;34.56;False;Paid Search;;False
O102897;30/08/2023;C02631;45;Gold;West;P0067;Toys;140.46;1;0;PayPal;Mobile App;3.4;140.46;97.2;39.86;False;Email;;False
O105503;16/03/2024;C02710;49;Bronze;East;P0134;Beauty;176.56;1;0;Credit Card;Mobile App;3.59;176.56;114.32;58.65;False;Organic;;False
O111320;06/04/2024;C01170;39;Silver;South;P0154;Sports;169.69;2;0;Debit Card;Mobile App;12.14;339.38;207.72;119.52;False;Social;;False
O109223;06/12/2023;C00030;18;Bronze;West;P0162;Electronics;186.34;1;0;Credit Card;Mobile App;5.3;186.34;128.18;52.86;False;Paid Search;;False
O102661;25/12/2024;C00870;;Platinum;Central;P0167;Clothing;91.26;1;0.05;;Online;3.72;86.7;51.48;31.5;False;;;False
O107273;06/08/2023;C01058;37;Silver;North;P0191;Sports;125.21;1;0;Gift Card;Online;3.61;125.21;79.24;42.36;False;Paid Search;;False
O100075;12/08/2024;C01101;18;Silver;East;P0002;Electronics;154.45;1;0;Credit Card;Mobile App;3.03;154.45;109.89;41.53;False;Social;;False
O106941;30/11/2024;C00567;37;Gold;South;P0152;Beauty;148.47;3;0.06;Credit Card;Online;7.72;418.69;335.4;75.57;False;Social;;False
O103657;10/10/2023;C02412;27;Bronze;North;P0142;Electronics;214.75;1;0;Credit Card;Online;13.39;214.75;160.42;40.94;False;Organic;;False
O110178;31/08/2024;C02836;27;Bronze;Central;P0170;Beauty;115.62;1;0;Credit Card;Mobile App;3.56;115.62;71.82;40.24;False;;;False
O110156;31/05/2023;C00574;22;Platinum;South;P0087;Toys;190.11;1;0.08;PayPal;Online;3.94;174.9;129.49;41.47;False;Social;;False
O100183;01/12/2023;C02140;32;Bronze;East;P0139;Home;175.43;1;0.01;Credit Card;Online;3.47;173.68;126.84;43.37;False;Paid Search;;False
O100380;06/08/2023;C00445;18;Bronze;South;P0016;Beauty;129.95;1;0.01;Credit Card;Online;3.56;128.65;99.24;25.85;False;Paid Search;;False
O102815;23/04/2023;C01219;41;Silver;South;P0192;Electronics;200.79;1;0.05;Credit Card;Online;3.05;190.75;127.4;60.3;False;Organic;;False
O101456;17/06/2024;C01498;18;Silver;North;P0198;Clothing;56.1;1;0.01;PayPal;Online;6.11;55.54;43.56;5.87;False;Social;;False
O100916;11/04/2023;C01121;28;Bronze;South;P0038;Toys;77.36;1;0.03;PayPal;Online;6.76;75.04;52.31;15.97;False;Social;;False
O106816;17/04/2024;C01743;31;Silver;North;P0133;Sports;107.75;1;0;PayPal;Online;6.79;107.75;86.03;14.93;False;Affiliate;;False
O110194;22/01/2024;C00169;25;Bronze;South;P0094;Sports;146.25;1;0;Gift Card;Online;3.8;146.25;98.82;43.63;False;Organic;;False
O101137;10/03/2023;C00447;46;Gold;Central;P0055;Beauty;179.61;2;0.06;PayPal;Online;3.37;337.67;231.22;103.08;False;Organic;;False
O105077;23/12/2024;C02506;47;Silver;South;P0059;Electronics;167.82;1;0;Credit Card;Mobile App;3.98;167.82;120.31;43.53;False;Email;;False
O102926;22/06/2024;C01989;37;Silver;South;P0173;Electronics;143.79;1;0.02;Credit Card;Mobile App;3.12;140.91;86.32;51.47;False;Paid Search;;False
O106521;27/12/2024;C02507;18;Gold;East;P0139;Home;192.21;2;0.04;Credit Card;Online;3.04;369.04;253.68;112.32;False;Email;;False
O100236;08/10/2023;C02972;36;Bronze;West;P0058;Beauty;135.11;1;0;Credit Card;Mobile App;8.92;135.11;103.93;22.26;False;Organic;;False
O104089;11/04/2023;C01256;33;Silver;South;P0076;Beauty;195.91;1;0;Credit Card;Online;5.03;195.91;107.93;82.95;False;Organic;;False
O100711;12/07/2023;C02639;36;Silver;Central;P0147;Home;98.21;1;0;Credit Card;Online;3.62;98.21;66.46;28.13;False;Email;;False
O105016;06/12/2024;C01954;31;Bronze;West;P0180;Electronics;264.62;1;0;Credit Card;Store;4.3;264.62;169.54;90.78;False;Organic;;False
O104246;08/10/2024;C02982;22;Platinum;South;P0200;Home;105.87;1;0.09;Credit Card;Online;9.95;96.34;76.04;10.35;False;Organic;;False
O102870;11/06/2023;C02449;36;Silver;Central;P0069;Electronics;179.44;2;0;Credit Card;Mobile App;6.8;358.88;187.64;164.44;False;Email;;False
O102818;22/08/2023;C02568;29;Bronze;South;P0123;Beauty;207.36;2;0.02;Credit Card;Mobile App;4.86;406.43;262;139.57;False;Social;;False
O104990;06/08/2023;C00990;48;Bronze;East;P0136;Beauty;181.62;1;0.03;PayPal;Online;3.89;176.17;160.28;12;False;Organic;;False
O108773;23/07/2023;C01600;41;Bronze;South;P0098;Beauty;165.56;1;0;Credit Card;Online;4.39;165.56;117.6;43.57;False;Social;;False
O104694;01/12/2024;C01382;33;Silver;South;P0183;Toys;109.32;3;0.01;Credit Card;Store;5.22;324.68;268.02;51.44;False;Organic;;False
O102632;10/03/2023;C01605;30;Gold;South;P0102;Toys;125.78;1;0.05;PayPal;Store;4.08;119.49;89.33;26.08;False;Email;;False
O104692;29/04/2024;C02687;18;Silver;North;P0177;Sports;144.08;1;0;Credit Card;Online;11.86;144.08;88.83;43.39;False;Email;;False
O105979;06/08/2023;C02756;53;Silver;North;P0161;Toys;104.46;2;0.02;Credit Card;Online;3.4;204.74;130.94;70.4;False;Email;;False
O100773;28/03/2023;C01205;38;Bronze;Central;P0141;Beauty;163.87;1;0;PayPal;Online;3.35;163.87;103.39;57.13;False;Organic;;False
O103959;23/05/2023;C02807;35;Bronze;West;P0042;Home;168.58;1;0.01;Credit Card;Mobile App;3.86;166.89;128.5;34.53;False;Organic;;False
O107743;20/04/2024;C02621;42;Silver;East;P0130;Sports;125.96;1;0.02;Credit Card;Online;3.57;123.44;100.35;19.52;False;Email;;False
O111310;02/04/2024;C02919;39;Silver;South;P0057;Electronics;124.7;1;0;Credit Card;Mobile App;4.81;124.7;83.46;36.43;False;Email;;False
O108300;17/09/2024;C02644;61;Bronze;South;P0172;Beauty;122.57;1;0;PayPal;Online;4.37;122.57;88.75;29.45;False;Email;;False
O111141;12/10/2024;C02853;35;Bronze;North;P0011;Toys;135.24;2;0;Credit Card;Online;3.6;270.48;185;81.88;False;Organic;;False
O104513;18/10/2024;C02104;42;Silver;East;P0040;Clothing;62.63;1;0;Gift Card;Online;3.63;62.63;44.6;14.4;False;Paid Search;;False
O106494;04/01/2023;C01718;34;Gold;East;P0083;Clothing;118.23;1;0.03;Credit Card;Online;3.14;114.68;80.89;30.65;False;Affiliate;;False
O111418;11/11/2024;C02585;33;Silver;North;P0078;Beauty;138.47;1;0;Debit Card;Online;3.5;138.47;95.6;39.37;False;Social;;False
O101399;27/09/2023;C01359;40;Bronze;East;P0076;Beauty;197.63;1;0.01;Credit Card;Mobile App;5.56;195.65;107.93;82.16;False;Organic;;False
O107907;23/11/2024;C02941;50;Silver;Central;P0104;Home;130.73;1;0.02;PayPal;Online;3.12;128.12;95.42;29.58;False;Organic;;False
O108619;21/08/2024;C01983;35;Silver;Central;P0149;Beauty;163.28;1;0;Credit Card;Online;3.33;163.28;138.53;21.42;False;Social;;False
O101030;07/09/2024;C01551;50;Silver;North;P0186;Home;182.15;1;0.04;PayPal;Store;3.33;174.86;104.79;66.74;False;Paid Search;;False
O107032;21/02/2023;C02425;63;Bronze;North;P0026;Home;159.48;1;0.01;Debit Card;Online;3.41;157.89;111.24;43.24;False;Email;;False
O107950;20/08/2023;C01302;44;Gold;Central;P0063;Sports;115.35;3;0.06;Credit Card;Online;7.32;325.29;228.78;89.19;False;Paid Search;;False
O110686;11/01/2023;C00249;43;Gold;South;P0028;Toys;167.81;1;0.07;Credit Card;Online;3;156.06;95.1;57.96;False;Organic;;False
O110292;14/06/2023;C00012;40;Silver;Central;P0189;Home;120.47;1;0.01;Credit Card;Online;6.47;119.27;79.47;33.33;False;Organic;;False
O100089;20/08/2023;C00789;45;Gold;East;P0008;Home;188.27;1;0.07;Credit Card;Online;5.67;175.09;139.74;29.68;False;Paid Search;;False
O103111;24/02/2024;C01229;22;Bronze;North;P0168;Electronics;243.23;2;0.39;Credit Card;Mobile App;4.82;296.74;341.86;-49.94;False;Email;;False
O109893;25/05/2024;C01534;50;Gold;East;P0186;Home;177.56;1;0.04;Credit Card;Mobile App;8.91;170.46;104.79;56.76;False;Affiliate;;False
O108013;19/11/2024;C02410;53;Silver;South;P0109;Electronics;169.06;2;0.06;Credit Card;Online;4.26;317.83;189.64;123.93;False;Organic;;False
O111274;02/02/2024;C01397;32;Gold;Central;P0188;Clothing;52.57;1;0.01;Credit Card;Mobile App;4.83;52.04;35.92;11.29;False;Email;;False
O102866;01/12/2023;C00713;34;Bronze;Central;P0150;Sports;174.28;1;0;Credit Card;Online;4.07;174.28;115.71;54.5;False;Affiliate;;False
O108906;27/12/2024;C00079;43;Bronze;North;P0168;Electronics;216.9;2;0.01;Credit Card;Mobile App;3.72;429.46;341.86;83.88;False;Organic;;False
O108091;14/09/2023;C01808;18;Silver;West;P0035;Clothing;88.98;1;0.01;Credit Card;Online;3.53;88.09;62.03;22.53;False;Social;;False
O103995;06/09/2024;C01259;37;Silver;North;P0061;Clothing;35.02;1;0.02;Credit Card;Mobile App;3.27;34.32;28.26;2.79;False;Paid Search;;False
O102230;18/12/2023;C01697;42;Bronze;North;P0098;Beauty;148.66;2;0;Debit Card;Online;7.07;297.32;235.2;55.05;False;Paid Search;;False
O106947;13/05/2024;C02403;26;Gold;East;P0141;Beauty;169.31;1;0.05;Credit Card;Online;5.04;160.84;103.39;52.41;False;Organic;;False
O101121;05/12/2024;C02078;38;Silver;North;P0048;Electronics;211.49;2;0.01;Credit Card;Store;3.19;418.75;224.74;190.82;False;Affiliate;;False
O107948;20/08/2023;C01890;31;Gold;South;P0157;Clothing;123.35;1;0.05;Credit Card;Online;3.13;117.18;96.95;17.1;False;Social;;False
O101143;07/07/2024;C00483;44;Bronze;North;P0147;Home;92.98;1;0.01;Debit Card;Online;3.7;92.05;66.46;21.89;False;Organic;;False
O108983;15/10/2024;C00102;18;Bronze;Central;P0032;Home;250.62;1;0;Debit Card;Online;3.2;250.62;155.91;91.51;False;Organic;;False
O109578;22/09/2023;C00603;44;Bronze;East;P0072;Clothing;114.25;2;0.02;Credit Card;Online;3.84;223.93;130.54;89.55;False;Email;;False
O104613;09/04/2023;C02690;33;Gold;East;P0103;Sports;146.4;1;0.04;Credit Card;Online;8.72;140.54;111.66;20.16;False;Email;;False
O107299;01/01/2023;C00909;32;Bronze;West;P0186;Home;190.22;1;0.02;Credit Card;Online;10.05;186.42;104.79;71.58;False;Organic;;False
O104627;19/09/2023;C02047;18;Silver;North;P0142;Electronics;209.77;1;0;Credit Card;Online;6.74;209.77;160.42;42.61;False;Organic;;False
O109139;13/04/2023;C02206;18;Silver;South;P0180;Electronics;258.54;1;0.01;PayPal;Mobile App;4.05;255.95;169.54;82.36;False;Paid Search;;False
O105468;01/11/2024;C01537;33;Bronze;West;P0033;Beauty;145.94;1;0;Debit Card;Online;4.47;145.94;114.69;26.78;False;Affiliate;;False
O111940;17/12/2023;C02374;30;Bronze;South;P0044;Clothing;44.77;2;0;PayPal;Online;5.22;89.54;54.2;30.12;False;Organic;;False
O101886;20/11/2023;C02455;20;Silver;West;P0103;Sports;132.36;1;0;Credit Card;Mobile App;5.12;132.36;111.66;15.58;False;Organic;;False
O106870;21/06/2023;C01601;39;Gold;North;P0096;Home;97.72;1;0.08;Credit Card;Online;4.21;89.9;66.93;18.76;False;Social;;False
O105081;20/09/2024;C02108;22;Bronze;Central;P0086;Clothing;35.89;1;0.04;Credit Card;Online;5.85;34.45;24.68;3.92;False;Email;;False
O108298;07/02/2024;C01176;37;Bronze;Central;P0092;Toys;197.01;1;0.01;PayPal;Online;3.78;195.04;137.68;53.58;False;Paid Search;;False
O104489;18/11/2023;C02742;19;Bronze;Central;P0080;Clothing;35.89;1;0.01;Debit Card;Online;4.03;35.53;22.72;8.78;False;Organic;;False
O103830;28/08/2024;C01182;20;Bronze;Central;P0021;Home;218.96;2;0.02;PayPal;Online;3.16;429.16;296.76;129.24;False;Social;;False
O103885;17/02/2023;C02382;41;Silver;East;P0119;Toys;207.54;2;0;Credit Card;Online;3.04;415.08;283.9;128.14;False;Email;;False
O103266;11/01/2024;C00120;39;Silver;West;P0046;Electronics;122.93;2;0;Credit Card;Mobile App;3.93;245.86;155.92;86.01;False;Organic;;False
O109506;02/05/2024;C00092;40;Bronze;West;P0121;Beauty;172.44;1;0;Credit Card;Online;3.35;172.44;136.95;32.14;False;Organic;;False
O109776;20/02/2023;C01031;29;Silver;North;P0136;Beauty;221.12;1;0.01;PayPal;Online;5.77;218.91;160.28;52.86;False;Paid Search;;False
O109282;06/01/2024;C02801;38;Silver;South;P0002;Electronics;142.08;4;0;Credit Card;Mobile App;3.62;568.32;439.56;125.14;False;Organic;;False
O109851;14/10/2024;C02671;21;Bronze;West;P0131;Clothing;18.38;1;0.01;PayPal;Online;4.24;18.2;10.82;3.14;False;Paid Search;;False
O111479;05/02/2023;C02220;20;Gold;South;P0159;Electronics;108.02;1;0.04;Credit Card;Mobile App;3.15;103.7;61.49;39.06;False;Email;;False
O105764;03/07/2024;C01690;48;Gold;Central;P0118;Home;101.89;2;0.06;Credit Card;Online;5.67;-95.78;-78.39;-23.06;True;Organic;;False
O102055;26/08/2024;C02497;30;Platinum;East;P0132;Toys;176.44;1;0.11;Credit Card;Store;7.29;157.03;123.46;26.28;False;Organic;;False
O108657;17/02/2023;C00456;40;Silver;North;P0102;Toys;143.96;1;0.01;Credit Card;Online;3.22;142.52;89.33;49.97;False;Affiliate;;False
O110575;04/09/2024;C01526;27;Silver;South;P0017;Electronics;110.94;1;0;Debit Card;Online;4.23;110.94;88.44;18.27;False;Social;;False
O105322;13/01/2023;C01060;27;Silver;South;P0131;Clothing;17.78;2;0;PayPal;Online;4.45;35.56;21.64;9.47;False;Social;;False
O101685;22/11/2023;C01533;30;Platinum;Central;P0135;Sports;123.05;1;0.07;Credit Card;Online;10.18;114.44;87.21;17.05;False;Social;;False
O105828;28/05/2023;C01213;40;Bronze;North;P0141;Beauty;155.63;2;0;Credit Card;Online;6.75;311.26;206.78;97.73;False;Organic;;False
O106289;24/02/2024;C01233;37;Silver;North;P0190;Sports;83.04;1;0;Credit Card;Online;3.12;83.04;73.32;6.6;False;Organic;;False
O103490;09/01/2023;C01991;36;Gold;East;P0022;Sports;142.66;1;0.07;Credit Card;Online;7.96;132.67;81.6;43.11;False;Organic;;False
O102315;18/09/2023;C00320;48;Gold;West;P0017;Electronics;112.61;2;0.04;PayPal;Mobile App;3.48;216.21;176.88;35.85;False;Social;;False
O106382;16/06/2024;C02342;42;Silver;East;P0073;Electronics;147.89;1;0;Credit Card;Online;3.21;147.89;117.31;27.37;False;Organic;;False
O101050;20/04/2024;C02352;18;Gold;East;P0034;Sports;117.65;1;0.06;Credit Card;Online;5.38;110.59;68.06;37.15;False;Paid Search;;False
O102415;29/11/2023;C02988;33;Silver;South;P0025;Sports;132.83;1;0.01;Credit Card;Online;5.77;131.5;82.81;42.92;False;Social;;False
O107721;21/06/2023;C02556;37;Bronze;South;P0053;Electronics;115.85;2;0.01;Credit Card;Online;7.45;229.38;166.86;55.07;False;Organic;;False
O101491;26/08/2024;C01606;18;Bronze;North;P0011;Toys;136.66;1;0.01;Credit Card;Online;5.4;135.29;92.5;37.39;False;Email;;False
O107653;22/06/2023;C02578;27;Gold;North;P0018;Electronics;178.14;2;0.01;Credit Card;Mobile App;6.13;352.72;212.64;133.95;False;Email;;False
O103623;19/02/2023;C01666;38;Bronze;South;P0077;Clothing;57.75;1;0.01;Credit Card;Online;10.64;57.17;39.35;7.18;False;Organic;;False
O100000;09/07/2023;C00505;20;Gold;South;P0134;Beauty;166.6;2;0.01;Credit Card;Store;8.03;329.87;228.64;93.2;False;Paid Search;;False
O101328;07/08/2023;C02642;39;Gold;South;P0173;Electronics;153.84;2;0.04;Debit Card;Online;6.75;295.37;172.64;115.98;False;Organic;;False
O101386;05/06/2024;C01751;29;Gold;North;P0019;Electronics;122.2;3;0.03;Debit Card;Online;3.44;355.6;229.26;122.9;False;Email;;False
